ts,token,event_seq,symbol,tier,side,plan_name,usd_flow,tokens_raw_delta,px_usd,weth_px_usd,impact_pct,gas_usd,quote_source,quote_status,gap_s,note
1789850000.0,0xf35fc004528e8e213c22248b1e5ac4cb1bb337f1,1465,WOMAN,A,buy,cfg_ladder_stop,-10.07,12310811499355927740416,8.12294e-22,2633.08,-10.4483,0.07,kyber,ok,0.0,buy 0.00379784 WETH ($10.01) → 1.23e+22 raw via kyber impact -10.45%
1789850000.0,0x3af4ad104ee4252806e956e47aa8640282ec1294,1185,PETIX,A,no_route,cfg_ladder_stop,0.0,-32502987729470794760192,0.0,2636.56,,0.0,none,absent,1219.27,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789850000.0,0x98e3c81ba7b483799c81cc2c3a1566b5b4e66413,1467,WOMAN,A,buy,cfg_ladder_stop,-10.07,12245572477337689128960,8.16622e-22,2636.56,-9.7461,0.07,kyber,ok,0.0,buy 0.00379282 WETH ($9.99) → 1.22e+22 raw via kyber impact -9.75%
1789850000.0,0x4934b74780cf7b9f8999be3c4e973f7ad9d7c182,1468,CWF,A,buy,cfg_ladder_stop,-10.07,19991463774891553062912,5.00213e-22,2636.56,-14.1227,0.07,kyber,ok,0.0,buy 0.00379282 WETH ($9.99) → 2e+22 raw via kyber impact -14.12%
1789850000.0,0x4934b74780cf7b9f8999be3c4e973f7ad9d7c182,1468,CWF,A,tp_2x,cfg_ladder_stop,12.6851,-9995731887445776531456,1.27605e-21,2635.78,-16.2468,0.07,kyber,ok,240.122,sell 1e+22 raw → 0.00483872 WETH ($12.76) via kyber impact -16.25%
1789850000.0,0x0009ef7a824323ac69596f2c9c336638c90025a0,1469,BRO,A,buy,cfg_ladder_stop,-10.07,101532127751070319378432,9.8491e-23,2632.65,2.2434,0.07,kyber,ok,0.0,buy 0.00379845 WETH ($10.01) → 1.02e+23 raw via kyber impact 2.24%
1789850000.0,0x98e3c81ba7b483799c81cc2c3a1566b5b4e66413,1467,WOMAN,A,stop,cfg_ladder_stop,0.814079,-12245572477337689128960,7.21958e-23,2635.16,-29.24,0.07,kyber,ok,240.829,sell 1.22e+22 raw → 0.000335828 WETH ($0.88) via kyber impact -29.24%
1789850000.0,0xbae64d28832e3df1e1b1fed51c92a4e64e4c67be,1471,CATBRAIN,A,buy,cfg_ladder_stop,-10.07,197524508904159071698944,5.06266e-23,2635.16,-11.5618,0.07,kyber,ok,0.0,buy 0.00379484 WETH ($9.99) → 1.98e+23 raw via kyber impact -11.56%
1789850000.0,0x2935222f453e52c6e9b4db373c6ce9d5c54a516f,1177,CRATES,A,no_route,cfg_ladder_stop,0.0,-34428971842748169584640,0.0,2635.8,,0.0,none,absent,3380.49,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789850000.0,0xbae64d28832e3df1e1b1fed51c92a4e64e4c67be,1471,CATBRAIN,A,tp_2x,cfg_ladder_stop,9.57542,-98762254452079535849472,9.76631e-23,2634.24,6.7756,0.07,kyber,ok,479.681,sell 9.88e+22 raw → 0.00366273 WETH ($9.65) via kyber impact 6.78%
1789850000.0,0x4934b74780cf7b9f8999be3c4e973f7ad9d7c182,1468,CWF,A,tp_5x,cfg_ladder_stop,13.9971,-4997865943722888265728,2.81463e-21,2632.68,10.2288,0.07,kyber,ok,240.392,sell 5e+21 raw → 0.00534309 WETH ($14.07) via kyber impact 10.23%
1789850000.0,0x8048969b310f5768d1dbc1896d29ad1e8c92f397,1204,HARVEST,A,stop,cfg_ladder_stop,8.93976,-52716409349436830908416,1.7091e-22,2634.52,,0.07,scanhood,ok,719.694,sell 5.27e+22 raw → 0.00341989 WETH ($9.01) via scanhood
1789850000.0,0xbae64d28832e3df1e1b1fed51c92a4e64e4c67be,1471,CATBRAIN,A,tp_5x,cfg_ladder_stop,12.1161,-49381127226039767924736,2.46776e-22,2638.85,16.6416,0.07,kyber,ok,240.504,sell 4.94e+22 raw → 0.00461969 WETH ($12.19) via kyber impact 16.64%
1789850000.0,0x6612bf8f5feb8aa9fdfc9545229ab718cd5fa839,1214,QUANTUM,A,stop,cfg_ladder_stop,9.50085,-60719698908762632880128,1.57624e-22,2637.37,,0.07,scanhood,ok,64982.0,sell 6.07e+22 raw → 0.00362894 WETH ($9.57) via scanhood
1789850000.0,0x3ae29011a202dcb5be48237c7caa4859d4d1fd76,1212,PAYOUT,A,stop,cfg_ladder_stop,14.7496,-75489737813006785445888,1.96313e-22,2637.37,,0.07,scanhood,ok,480.169,sell 7.55e+22 raw → 0.00561909 WETH ($14.82) via scanhood
1789850000.0,0xbae64d28832e3df1e1b1fed51c92a4e64e4c67be,1471,CATBRAIN,A,stop,cfg_ladder_stop,0.117396,-49381127226039767924736,3.7949e-24,2636.6,-24.8573,0.07,kyber,ok,1199.62,sell 4.94e+22 raw → 7.11192e-05 WETH ($0.19) via kyber impact -24.86%
1789850000.0,0x4934b74780cf7b9f8999be3c4e973f7ad9d7c182,1468,CWF,A,stop,cfg_ladder_stop,0.751549,-4997865943722888265728,1.6438e-22,2634.78,6.9077,0.07,kyber,ok,719.804,sell 5e+21 raw → 0.00031159 WETH ($0.82) via kyber impact 6.91%
1789850000.0,0x37b656da7a8ee37079e9a2db1788ad663da415b3,1218,CHURRO,A,stop,cfg_ladder_stop,10.8512,-59323486583329348648960,1.84095e-22,2634.78,,0.07,scanhood,ok,959.899,sell 5.93e+22 raw → 0.00414501 WETH ($10.92) via scanhood
1789850000.0,0x0c0810cb547113b34192822c3d3c7087b7e32237,1476,PIKAMOON,A,buy,cfg_ladder_stop,-10.07,81561493099472817750016,1.22607e-22,2629.07,11.4928,0.07,kyber,ok,0.0,buy 0.00380363 WETH ($10.02) → 8.16e+22 raw via kyber impact 11.49%
1789850000.0,0x8c9c143e8c48c82f65f47a16f0a8f034686ac943,1227,VLAD,A,stop,cfg_ladder_stop,8.67409,-104139884346885957222400,8.39648e-23,2625.01,,0.07,scanhood,ok,479.38,sell 1.04e+23 raw → 0.00333107 WETH ($8.74) via scanhood
1789850000.0,0xeaddd11b9f728a6f2e65c9056434c20246480fd7,1211,PAYOUT,A,no_route,cfg_ladder_stop,0.0,-30377680481388775604224,0.0,2624.58,,0.0,none,absent,2159.79,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789850000.0,0xde086ba14c1d7a3f86400e191fbe4db16a42aca1,1477,HAPPY,A,buy,cfg_ladder_stop,-10.07,8170622772598781509632,1.2239e-21,2622.92,-3.9696,0.07,kyber,ok,0.0,buy 0.00381254 WETH ($10.00) → 8.17e+21 raw via kyber impact -3.97%
1789850000.0,0x5d102d1e69e77591d486aa4f663b3645151bbdf6,934,VOLT,A,tp_2x,cfg_ladder_stop,10.9316,-2556040668182269535526,4.30415e-21,2626.9,0.3107,0.07,router,ok,240.073,sell 2.56e+21 raw → 0.00418805 WETH ($11.00) via router impact 0.31%
1789850000.0,0xd56619095a9a133fda44f4652da747f6eee82933,1236,KMS,A,no_route,cfg_ladder_stop,0.0,-142964523915579655979008,0.0,2626.42,,0.0,none,absent,720.24,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789850000.0,0x6b1d43306d0335ebf8618650c4bc153f9b5c9ab0,1460,DUSTFALL,A,stop,cfg_ladder_stop,0.191941,-51402329028534604922880,5.09589e-24,2621.59,,0.07,kyber,ok,240.236,sell 5.14e+22 raw → 9.99159e-05 WETH ($0.26) via kyber
1789850000.0,0xde086ba14c1d7a3f86400e191fbe4db16a42aca1,1477,HAPPY,A,tp_2x,cfg_ladder_stop,8.525,-4085311386299390754816,2.10388e-21,2621.97,2.5346,0.07,kyber,ok,239.654,sell 4.09e+21 raw → 0.00327442 WETH ($8.59) via kyber impact 2.53%
1789850000.0,0x0c0810cb547113b34192822c3d3c7087b7e32237,1476,PIKAMOON,A,stop,cfg_ladder_stop,3.56923,-81561493099472817750016,4.46195e-23,2621.97,-8.7194,0.07,kyber,ok,239.654,sell 8.16e+22 raw → 0.00138643 WETH ($3.64) via kyber impact -8.72%
1789850000.0,0x2df10c44e4e6f458b63858fbfc3c71ed8b85002c,1234,VLAD,A,stop,cfg_ladder_stop,9.07542,-28844731123672081760256,3.17057e-22,2621.97,,0.07,scanhood,ok,1680.21,sell 2.88e+22 raw → 0.003488 WETH ($9.15) via scanhood
1789850000.0,0xf054403a86d4b9d5eef22d1d29cfb5b1f88803ae,1248,worth,A,no_route,cfg_ladder_stop,0.0,-90765650008026487193600,0.0,2626.49,,0.0,none,absent,720.08,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789850000.0,0xec11ce5dc75c8aec1101955d03967fe914749ec3,1244,slop,A,no_route,cfg_ladder_stop,0.0,-119045597807751129464832,0.0,2626.49,,0.0,none,absent,1439.71,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789860000.0,0xde086ba14c1d7a3f86400e191fbe4db16a42aca1,1477,HAPPY,A,stop,cfg_ladder_stop,0.604687,-4085311386299390754816,1.6515e-22,2623.9,-9.9099,0.07,kyber,ok,240.392,sell 4.09e+21 raw → 0.000256805 WETH ($0.67) via kyber impact -9.91%
1789860000.0,0x4d5dbb571fcdf9f741f15f64b3e4511c927cac19,1478,MEMEMAN,A,buy,cfg_ladder_stop,-10.07,74649026316841198288896,1.3396e-22,2621.62,11.4089,0.07,kyber,ok,0.0,buy 0.00381444 WETH ($10.00) → 7.46e+22 raw via kyber impact 11.41%
1789860000.0,0xf7c92451cd775ccee0a193e4c04ea5733207510e,1479,FEATHER,A,buy,cfg_ladder_stop,-10.07,15296951478192862920704,6.53725e-22,2628.19,-14.1475,0.07,kyber,ok,0.0,buy 0.0038049 WETH ($10.00) → 1.53e+22 raw via kyber impact -14.15%
1789860000.0,0x98c06804f3e5c59885e60299feec64140eb341e7,1480,PAWS,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789860000.0,0x590658b292b4eac74103276b307ef7eefccd0188,1203,AHCAT,A,stop,cfg_ladder_stop,-0.0550278,-2794708464337447685193728,5.35732e-27,2633.63,99.9768,0.07,kyber,ok,11760.4,sell 2.79e+24 raw → 5.68315e-06 WETH ($0.01) via kyber impact 99.98%
1789860000.0,0x738907654efa51175328ccf94f4b1ed0c80a26c4,1481,SORRY,A,buy,cfg_ladder_stop,-10.07,8428130526770250121216,1.1865e-21,2633.58,7.7871,0.07,kyber,ok,0.0,buy 0.00379711 WETH ($10.00) → 8.43e+21 raw via kyber impact 7.79%
1789860000.0,0x738907654efa51175328ccf94f4b1ed0c80a26c4,1481,SORRY,A,tp_2x,cfg_ladder_stop,10.3934,-4214065263385125060608,2.48296e-21,2633.18,-0.0888,0.07,kyber,ok,240.178,sell 4.21e+21 raw → 0.00397278 WETH ($10.46) via kyber impact -0.09%
1789860000.0,0x621280e000ad10ae1a0afd83810b9c3d197535cb,1482,AIForce,A,buy,cfg_ladder_stop,-10.07,229888714442617458262016,4.34993e-23,2632.14,36.643,0.07,kyber,ok,0.0,buy 0.00379919 WETH ($10.00) → 2.3e+23 raw via kyber impact 36.64%
1789860000.0,0xc132d16e22f15b9bb3565de1090eecbf4aaf6116,1483,FOMOEGG,A,buy,cfg_ladder_stop,-10.07,173148779780702111531008,5.77538e-23,2627.13,-65.171,0.07,kyber,ok,0.0,buy 0.00380644 WETH ($10.00) → 1.73e+23 raw via kyber impact -65.17%
1789860000.0,0x621280e000ad10ae1a0afd83810b9c3d197535cb,1482,AIForce,A,tp_2x,cfg_ladder_stop,2.75187,-114944357221308729131008,2.45499e-23,2627.26,-4.9886,0.07,kyber,ok,239.555,sell 1.15e+23 raw → 0.00107449 WETH ($2.82) via kyber impact -4.99%
1789860000.0,0x5e4a5b4fcf19ba5e43789b2368e542ea5dc38ecc,1485,USELESS,A,buy,cfg_ladder_stop,-10.07,11525618104417776566272,8.67632e-22,2628.04,18.8884,0.07,kyber,ok,0.0,buy 0.00380512 WETH ($10.00) → 1.15e+22 raw via kyber impact 18.89%
1789860000.0,0xc2fb99c57da570c3b55e45a44d3d1d157ab8f45d,1486,FLYBOOK,A,buy,cfg_ladder_stop,-10.07,5630020192778585573949440,1.77619e-24,2630.06,17.4091,0.07,kyber,ok,0.0,buy 0.0038022 WETH ($9.99) → 5.63e+24 raw via kyber impact 17.41%
1789860000.0,0x5e4a5b4fcf19ba5e43789b2368e542ea5dc38ecc,1485,USELESS,A,tp_2x,cfg_ladder_stop,7.84456,-5762809052208888283136,1.37339e-21,2629.65,-13.2186,0.07,kyber,ok,240.578,sell 5.76e+21 raw → 0.00301194 WETH ($7.91) via kyber impact -13.22%
1789860000.0,0x621280e000ad10ae1a0afd83810b9c3d197535cb,1482,AIForce,A,tp_5x,cfg_ladder_stop,2.47926,-57472178610654364565504,4.43565e-23,2629.65,27.1209,0.07,kyber,ok,240.578,sell 5.75e+22 raw → 0.000970139 WETH ($2.55) via kyber impact 27.12%
1789860000.0,0x7ef631ccc120b598a92d96f490677936ebda59ed,1487,MAINPAD,A,buy,cfg_ladder_stop,-10.07,70106325426255628861440,1.4264e-22,2629.65,1.9505,0.07,kyber,ok,0.0,buy 0.00380279 WETH ($9.99) → 7.01e+22 raw via kyber impact 1.95%
1789870000.0,0xc2fb99c57da570c3b55e45a44d3d1d157ab8f45d,1486,FLYBOOK,A,tp_2x,cfg_ladder_stop,7.72442,-2815010096389292786974720,2.76888e-24,2628.15,4.0997,0.07,kyber,ok,480.512,sell 2.82e+24 raw → 0.00296413 WETH ($7.79) via kyber impact 4.10%
1789870000.0,0x7ef631ccc120b598a92d96f490677936ebda59ed,1487,MAINPAD,A,tp_2x,cfg_ladder_stop,5.59246,-35053162713127814430720,1.61539e-22,2627.39,-0.6375,0.07,kyber,ok,480.001,sell 3.51e+22 raw → 0.00215504 WETH ($5.66) via kyber impact -0.64%
1789870000.0,0x738907654efa51175328ccf94f4b1ed0c80a26c4,1481,SORRY,A,stop,cfg_ladder_stop,0.213232,-4214065263385125060608,6.72112e-23,2626.6,0.6516,0.07,kyber,ok,479.438,sell 4.21e+21 raw → 0.000107826 WETH ($0.28) via kyber impact 0.65%
1789870000.0,0x1f8d7662c9003d9fab1f26e5a8467891cb7affe5,1489,POINTE,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789870000.0,0x8d9b00efcaa0ebbe8a49a686b590035f657ed5fa,1490,PAWS,A,buy,cfg_ladder_stop,-10.07,8743661618553760514048,1.14369e-21,2621.09,2.7264,0.07,kyber,ok,0.0,buy 0.00381521 WETH ($10.00) → 8.74e+21 raw via kyber impact 2.73%
1789870000.0,0x8d9b00efcaa0ebbe8a49a686b590035f657ed5fa,1490,PAWS,A,no_route,cfg_ladder_stop,0.0,-8743661618553760514048,0.0,2618.25,,0.0,none,absent,720.684,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789870000.0,0x5e4a5b4fcf19ba5e43789b2368e542ea5dc38ecc,1485,USELESS,A,stop,cfg_ladder_stop,0.666647,-5762809052208888283136,1.27828e-22,2618.08,-22.9327,0.07,kyber,ok,479.741,sell 5.76e+21 raw → 0.000281551 WETH ($0.74) via kyber impact -22.93%
1789870000.0,0x3bd94307d4f1c07901f4f4c661ca0d98c505bd54,1291,MYCE,A,no_route,cfg_ladder_stop,0.0,-153875328005321921658880,0.0,2618.53,,0.0,none,absent,480.059,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789870000.0,0xf4999ecc3c469fe0b61e5ab9feb40c96c6c3034c,1492,MUSEWORLD,A,buy,cfg_ladder_stop,-10.07,90057716714767053225984,1.1104e-22,2619.26,1.6765,0.07,kyber,ok,0.0,buy 0.00381787 WETH ($10.01) → 9.01e+22 raw via kyber impact 1.68%
1789870000.0,0x932c62505e3c44644106c60ea8faafa02ad1503b,1299,DAWN,A,stop,cfg_ladder_stop,11.6572,-11592847024662397715480576,1.01159e-24,2613.13,,0.07,scanhood,ok,719.462,sell 1.16e+25 raw → 0.00448781 WETH ($11.73) via scanhood
1789870000.0,0x621280e000ad10ae1a0afd83810b9c3d197535cb,1482,AIForce,A,tp_10x,cfg_ladder_stop,0.264126,-34483307166392618739302,9.6895e-24,2604.26,54.7234,0.07,kyber,ok,480.225,sell 3.45e+22 raw → 0.000128136 WETH ($0.33) via kyber impact 54.72%
1789870000.0,0xa70b9bc19bd72fb4406b0f834e908448e7a19e72,1495,MINTY,A,buy,cfg_ladder_stop,-10.07,117901584700100290019328,8.48165e-23,2604.26,20.4776,0.07,kyber,ok,0.0,buy 0.00383986 WETH ($10.01) → 1.18e+23 raw via kyber impact 20.48%
1789870000.0,0xa70b9bc19bd72fb4406b0f834e908448e7a19e72,1495,MINTY,A,tp_failed,cfg_ladder_stop,0.0,0,,2593.55,,0.0,none,absent,239.116,"no route at TP (tp_2x) — tokens kept: ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789870000.0,0x07929d3204e41b78337fc6183400cdb8fff79fb2,1307,TOKEN2,A,stop,cfg_ladder_stop,6.95307,-4389265017448878762360832,1.60006e-24,2571.43,,0.07,scanhood,ok,1439.5,sell 4.39e+24 raw → 0.00273119 WETH ($7.02) via scanhood
1789870000.0,0xa70b9bc19bd72fb4406b0f834e908448e7a19e72,1495,MINTY,A,tp_5x,cfg_ladder_stop,0.0942894,-29475396175025072504832,5.57378e-24,2583.48,97.2279,0.07,kyber,ok,479.701,sell 2.95e+22 raw → 6.35756e-05 WETH ($0.16) via kyber impact 97.23%
1789870000.0,0x25f4f8a8ccbc2765ab34ee54241da7553fc2daf3,1496,TIPPED,A,buy,cfg_ladder_stop,-10.07,240765477426209071562752,4.15342e-23,2583.48,-24.9609,0.07,kyber,ok,0.0,buy 0.00387075 WETH ($10.00) → 2.41e+23 raw via kyber impact -24.96%
1789870000.0,0x25f4f8a8ccbc2765ab34ee54241da7553fc2daf3,1496,TIPPED,A,stop,cfg_ladder_stop,2.43164,-240765477426209071562752,1.03904e-23,2576.12,75.5903,0.07,kyber,ok,240.038,sell 2.41e+23 raw → 0.000969138 WETH ($2.50) via kyber impact 75.59%
1789870000.0,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,no_route,cfg_ladder_stop,0.0,-93414049896261765562368,0.0,2588.42,,0.0,none,absent,720.364,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789870000.0,0x2449c6e10640f1c0186d77708239dd2b181e18ff,1497,shitcoin,A,buy,cfg_ladder_stop,-10.07,105589014355504667820032,9.47068e-23,2588.42,12.162,0.07,kyber,ok,0.0,buy 0.00386336 WETH ($9.99) → 1.06e+23 raw via kyber impact 12.16%
1789880000.0,0x2449c6e10640f1c0186d77708239dd2b181e18ff,1497,shitcoin,A,tp_2x,cfg_ladder_stop,6.45287,-52794507177752333910016,1.23552e-22,2587.12,26.5074,0.07,kyber,ok,240.42,sell 5.28e+22 raw → 0.00252109 WETH ($6.52) via kyber impact 26.51%
1789880000.0,0xa70b9bc19bd72fb4406b0f834e908448e7a19e72,1495,MINTY,A,tp_10x,cfg_ladder_stop,-0.0407996,-17685237705015043502899,1.65112e-24,2587.12,99.5744,0.07,kyber,ok,720.054,sell 1.77e+22 raw → 1.1286e-05 WETH ($0.03) via kyber impact 99.57%
1789880000.0,0x1a85404c0e04667489241235650d39ac413409bc,1498,JevPad,A,buy,cfg_ladder_stop,-10.07,118467917049041795416064,8.4411e-23,2578.65,7.6429,0.07,kyber,ok,0.0,buy 0.003878 WETH ($10.02) → 1.18e+23 raw via kyber impact 7.64%
1789880000.0,0xd0d8d4c05c6d7bbc0f820dfe8b0c93b4e7e89cc1,1499,JevPad,A,buy,cfg_ladder_stop,-10.07,105983257024533593325568,9.43545e-23,2584.0,0.3524,0.07,kyber,ok,0.0,buy 0.00386997 WETH ($10.00) → 1.06e+23 raw via kyber impact 0.35%
1789880000.0,0x2449c6e10640f1c0186d77708239dd2b181e18ff,1497,shitcoin,A,stop,cfg_ladder_stop,0.897275,-52794507177752333910016,1.83215e-23,2586.76,13.9105,0.07,kyber,ok,239.981,sell 5.28e+22 raw → 0.000374018 WETH ($0.97) via kyber impact 13.91%
1789880000.0,0xfbdec52c53d6a0c83a45119bd7d6bfc479f7cd7f,1500,JevPad,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789880000.0,0x6b5bd1365bb17a5d5fdfc7511a85e56c08907587,1501,JevPad,A,buy,cfg_ladder_stop,-10.07,19505597443290309853184,5.12673e-22,2584.53,13.2284,0.07,kyber,ok,0.0,buy 0.00386918 WETH ($10.01) → 1.95e+22 raw via kyber impact 13.23%
1789880000.0,0x60280bf2b67bb0483a5851cac5275473122158de,1502,MIM,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789880000.0,0x4eed74574a61f5062fd412e536e790f6c17f4b56,1503,MIM,A,buy,cfg_ladder_stop,-10.07,48957836223240436973568,2.04257e-22,2578.96,19.4153,0.07,kyber,ok,0.0,buy 0.00387753 WETH ($10.01) → 4.9e+22 raw via kyber impact 19.42%
1789880000.0,0x2f7e93410082e869710ad1c704842e194c70ead2,1505,BabyCate,A,buy,cfg_ladder_stop,-10.07,1511369296549478804750336,6.61652e-24,2578.82,-19.7964,0.07,kyber,ok,0.0,buy 0.00387774 WETH ($10.00) → 1.51e+24 raw via kyber impact -19.80%
1789880000.0,0x1c7bf983b29cd7daad2f52b616879a21c4222b8a,1507,PEPE,A,buy,cfg_ladder_stop,-10.07,111727121257370224689152,8.95038e-23,2580.43,4.4385,0.07,kyber,ok,0.0,buy 0.00387532 WETH ($10.00) → 1.12e+23 raw via kyber impact 4.44%
1789880000.0,0x1c7bf983b29cd7daad2f52b616879a21c4222b8a,1507,PEPE,A,stop,cfg_ladder_stop,0.662045,-111727121257370224689152,6.55208e-24,2575.71,,0.07,kyber,ok,239.917,sell 1.12e+23 raw → 0.000284242 WETH ($0.73) via kyber
1789880000.0,0xbd1f251814ddd10efeafe950c8fd03316c5f461b,1331,URANUS,A,no_route,cfg_ladder_stop,0.0,-48104291361981441507328,0.0,2575.62,,0.0,none,absent,1440.25,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789880000.0,0x4adb565ff59f1a787516d8f5f3e8be5e4e94c4cb,1508,MandateOS,A,buy,cfg_ladder_stop,-10.07,72394576096518937247744,1.38132e-22,2575.62,25.2321,0.07,kyber,ok,0.0,buy 0.00388256 WETH ($10.00) → 7.24e+22 raw via kyber impact 25.23%
1789880000.0,0x4adb565ff59f1a787516d8f5f3e8be5e4e94c4cb,1508,MandateOS,A,tp_2x,cfg_ladder_stop,3.49558,-36197288048259468623872,9.8504e-23,2574.54,59.6178,0.07,kyber,ok,240.249,sell 3.62e+22 raw → 0.00138502 WETH ($3.57) via kyber impact 59.62%
1789890000.0,0xb7f5e5ee8231720b63bb29c39b598892fea53f27,1509,ELIZA,A,buy,cfg_ladder_stop,-10.07,48377138117700462051328,2.06709e-22,2579.12,1.4024,0.07,kyber,ok,0.0,buy 0.00387729 WETH ($10.01) → 4.84e+22 raw via kyber impact 1.40%
1789890000.0,0xac7f61af181c63d24241182f51eb4afda1bc5b75,1510,BURN,A,buy,cfg_ladder_stop,-10.07,120702020525951650103296,8.28487e-23,2579.12,3.1341,0.07,kyber,ok,0.0,buy 0.00387729 WETH ($10.00) → 1.21e+23 raw via kyber impact 3.13%
1789890000.0,0xb7f5e5ee8231720b63bb29c39b598892fea53f27,1509,ELIZA,A,tp_2x,cfg_ladder_stop,9.46057,-24188569058850231025664,3.94011e-22,2579.17,0.3591,0.07,kyber,ok,239.39,sell 2.42e+22 raw → 0.00369475 WETH ($9.53) via kyber impact 0.36%
1789890000.0,0xac7f61af181c63d24241182f51eb4afda1bc5b75,1510,BURN,A,tp_2x,cfg_ladder_stop,12.9676,-60351010262975825051648,2.16029e-22,2578.81,-24.7625,0.07,kyber,ok,240.66,sell 6.04e+22 raw → 0.00505419 WETH ($13.04) via kyber impact -24.76%
1789890000.0,0x4adb565ff59f1a787516d8f5f3e8be5e4e94c4cb,1508,MandateOS,A,tp_5x,cfg_ladder_stop,-0.0489162,-18098644024129734311936,1.16494e-24,2578.81,99.7918,0.07,kyber,ok,240.66,sell 1.81e+22 raw → 8.17485e-06 WETH ($0.02) via kyber impact 99.79%
1789890000.0,0x4adb565ff59f1a787516d8f5f3e8be5e4e94c4cb,1508,MandateOS,A,tp_10x,cfg_ladder_stop,-0.0677265,-10859186414477840587161,2.09362e-25,2572.86,99.9806,0.07,kyber,ok,240.325,sell 1.09e+22 raw → 8.84689e-07 WETH ($0.00) via kyber impact 99.98%
1789890000.0,0x7bc57cace88b73cfe2d7ea34b2a6a5bb1b52a6f5,1283,ADOCK,A,stop,cfg_ladder_stop,-0.0582883,-7751170677860888215552,1.51095e-24,2574.97,99.5555,0.07,kyber,ok,22905.6,sell 7.75e+21 raw → 4.54958e-06 WETH ($0.01) via kyber impact 99.56%
1789890000.0,0xb7f5e5ee8231720b63bb29c39b598892fea53f27,1509,ELIZA,A,no_route,cfg_ladder_stop,0.0,-24188569058850231025664,0.0,2574.87,,0.0,none,absent,1200.27,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789890000.0,0xeb7722948827acd32bfdb404a86f5cec77cc61f6,1342,9000000000.0,A,no_route,cfg_ladder_stop,0.0,-45374626949141465399296,0.0,2572.23,,0.0,none,absent,2639.35,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789890000.0,0xdc0d327a16a5bbc14256f4cac1f42b5a4caed346,1515,PAWS,A,buy,cfg_ladder_stop,-10.07,10882090722523017641984,9.18941e-22,2576.09,4.5993,0.07,kyber,ok,0.0,buy 0.00388186 WETH ($10.00) → 1.09e+22 raw via kyber impact 4.60%
1789890000.0,0xdc0d327a16a5bbc14256f4cac1f42b5a4caed346,1515,PAWS,A,tp_2x,cfg_ladder_stop,12.1536,-5441045361261508820992,2.24656e-21,2576.79,-14.9975,0.07,kyber,ok,239.704,sell 5.44e+21 raw → 0.00474427 WETH ($12.22) via kyber impact -15.00%
1789890000.0,0x46a4503ff3b7fdd9cb0321820c5c0df137473e9e,1355,TJF,A,no_route,cfg_ladder_stop,0.0,-90092012484437674557440,0.0,2576.79,,0.0,none,absent,479.741,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789890000.0,0xdc0d327a16a5bbc14256f4cac1f42b5a4caed346,1515,PAWS,A,stop,cfg_ladder_stop,0.566823,-5441045361261508820992,1.17041e-22,2576.74,19.2371,0.07,kyber,ok,960.194,sell 5.44e+21 raw → 0.000247095 WETH ($0.64) via kyber impact 19.24%
