ts,token,event_seq,symbol,tier,policy,side,frac_of_original,px,usd_proceeds,gap_s,note
1789224420.762074,0x9079e5b11d8c1218ca159eb248f21c6e5a9e1e18,18,BLNGO,B,*,buy_failed,0.0,0.0,0.0,0,"no route at alert — not opened; ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,hold_to_end,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,sell_1h,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,sell_2h,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,sell_3h,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,sell_6h,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,stop_30,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,stop_50,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,cfg_ladder,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,cfg_ladder_stop,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,trail_50,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,tp2_half_stop50_6h,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0xf6085df2f728e8b33c31200ab06effdf030012c3,7,HEDGEHOG,B,ctl_random_exit,no_route,0.0,0.0,0.0,80.7,"NO ROUTE — dead coin, proceeds $0"
1789224420.762074,0x1937cad42b17d43bb2b347ce16d5288887c46c33,9,ANTHROPICx1L,B,trail_30,trail,1.0,4.218543559937046e-18,22.547746,80.7,
1789224420.762074,0x1937cad42b17d43bb2b347ce16d5288887c46c33,9,ANTHROPICx1L,B,tp2_half_trail30,trail,0.5,4.218543559937046e-18,11.273873,80.7,
1789224420.762074,0x1937cad42b17d43bb2b347ce16d5288887c46c33,9,ANTHROPICx1L,B,cfg_ladder_trail30_6h,trail,0.5,4.218543559937046e-18,11.273873,80.7,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,stop_30,stop,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,stop_50,stop,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,cfg_ladder_stop,stop,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,trail_30,trail,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,trail_50,trail,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,tp2_half_trail30,trail,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,tp2_half_stop50_6h,stop,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,cfg_ladder_trail30_6h,trail,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224516.9285278,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,ctl_exit_immediately,time_exit,1.0,2.2437996619716726e-22,2.178837,96.2,
1789224594.7696798,0x5b6e8b6ae33a3a6c3161dae930906153492a6dc6,8,FRONTIER,B,cfg_ladder,tp_10x,0.15,9.311759612934817e-13,15.0,77.8,limit fill at rung level
1789224594.7696798,0x5b6e8b6ae33a3a6c3161dae930906153492a6dc6,8,FRONTIER,B,cfg_ladder_stop,tp_10x,0.15,9.311759612934817e-13,15.0,77.8,limit fill at rung level
1789224669.5021372,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,*,buy,1.0,9.90617191586927e-23,-9.995889,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.003937 WETH ($10.00) → 1.01e+23 raw via kyber impact 100.00%"
1789224669.5021372,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,*,buy,1.0,8.705026299173793e-23,-9.995889,0.0,"shared entry via kyber, impact 61.6713, reserve_weth ?; buy 0.003937 WETH ($10.00) → 1.15e+23 raw via kyber impact 61.67%"
1789224669.5021372,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,*,buy,1.0,2.045311215371253e-22,-9.995889,0.0,"shared entry via kyber, impact 79.3700, reserve_weth ?; buy 0.003937 WETH ($10.00) → 4.89e+22 raw via kyber impact 79.37%"
1789224752.131718,0xd49e16ed2a82026452de8ef28744b63ba5be1e18,14,DECEL,B,sell_15m,time_exit,1.0,3.71115798608389e-24,0.24012,82.6,
1789224752.131718,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,ctl_exit_immediately,time_exit,1.0,1.3106118184186152e-22,13.224817,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,stop_30,stop,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,stop_50,stop,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,cfg_ladder_stop,stop,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,trail_30,trail,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,trail_50,trail,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,tp2_half_trail30,trail,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,tp2_half_stop50_6h,stop,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,cfg_ladder_trail30_6h,trail,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,ctl_exit_immediately,time_exit,1.0,4.885521456256419e-24,0.560999,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,stop_30,stop,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,stop_50,stop,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,cfg_ladder_stop,stop,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,trail_30,trail,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,trail_50,trail,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,tp2_half_trail30,trail,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,tp2_half_stop50_6h,stop,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,cfg_ladder_trail30_6h,trail,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224752.131718,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,ctl_exit_immediately,time_exit,1.0,5.1423809753411526e-24,0.25132,82.6,
1789224912.346665,0x1937cad42b17d43bb2b347ce16d5288887c46c33,9,ANTHROPICx1L,B,sell_30m,time_exit,1.0,3.6179638510485035e-18,19.3377,78.2,
1789224912.346665,0x26ae57104396d7b438764738d6d2d0aa4b42cfd5,10,Morty,B,sell_30m,time_exit,1.0,6.041979712751506e-24,1.356143,78.2,
1789224912.346665,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,sell_30m,time_exit,1.0,2.8153315793988513e-22,26.262493,78.2,
1789224912.346665,0x481178799fad2af146b009a979df3a0e36ed1e18,12,PACEE,B,sell_30m,time_exit,1.0,7.221762931587878e-23,18.008883,78.2,
1789224912.346665,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,stop_30,stop,1.0,6.174099039286684e-23,6.230016,78.2,
1789224912.346665,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,trail_30,trail,1.0,6.174099039286684e-23,6.230016,78.2,
1789224912.346665,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,trail_50,trail,1.0,6.174099039286684e-23,6.230016,78.2,
1789224912.346665,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,tp2_half_trail30,trail,1.0,6.174099039286684e-23,6.230016,78.2,
1789224912.346665,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,cfg_ladder_trail30_6h,trail,1.0,6.174099039286684e-23,6.230016,78.2,
1789225003.967592,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,*,buy,1.0,7.205797688331601e-23,-10.000319,0.0,"shared entry via kyber, impact 78.3206, reserve_weth ?; buy 0.00393679 WETH ($10.00) → 1.39e+23 raw via kyber impact 78.32%"
1789225003.967592,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,*,buy,1.0,7.182523277433548e-23,-10.000319,0.0,"shared entry via kyber, impact 62.5358, reserve_weth ?; buy 0.00393679 WETH ($10.00) → 1.39e+23 raw via kyber impact 62.54%"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,hold_to_end,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,sell_1h,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,sell_2h,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,sell_3h,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,sell_6h,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,stop_30,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,stop_50,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,cfg_ladder,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,cfg_ladder_stop,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,trail_30,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,trail_50,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,tp2_half_trail30,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,tp2_half_stop50_6h,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,cfg_ladder_trail30_6h,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xbdb158abf54a76402b264e9000b295c4a01fcb66,11,ROBOJENSEN,B,ctl_random_exit,no_route,0.0,0.0,0.0,91.6,"NO ROUTE — dead coin, proceeds $0"
1789225003.967592,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,stop_50,stop,1.0,2.3176525283627e-23,2.338643,91.6,
1789225003.967592,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,cfg_ladder_stop,stop,1.0,2.3176525283627e-23,2.338643,91.6,
1789225003.967592,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,tp2_half_stop50_6h,stop,1.0,2.3176525283627e-23,2.338643,91.6,
1789225096.4776561,0x81c532f18c7eb7ba01dc2336e86dd993cfe91e18,15,CRAB,B,sell_15m,time_exit,1.0,2.1993700410921747e-23,9.271792,92.5,
1789225096.4776561,0x3d47f1328e52a00b307359314805630ece111e18,16,CRABCOIN,B,sell_15m,time_exit,1.0,1.4661970963604327e-24,0.268724,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,stop_30,stop,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,stop_50,stop,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,cfg_ladder_stop,stop,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,trail_30,trail,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,trail_50,trail,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,tp2_half_trail30,trail,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,tp2_half_stop50_6h,stop,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,cfg_ladder_trail30_6h,trail,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,ctl_exit_immediately,time_exit,1.0,5.948441147018408e-24,0.825534,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,stop_30,stop,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,stop_50,stop,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,cfg_ladder_stop,stop,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,trail_30,trail,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,trail_50,trail,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,tp2_half_trail30,trail,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,tp2_half_stop50_6h,stop,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,cfg_ladder_trail30_6h,trail,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225096.4776561,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,ctl_exit_immediately,time_exit,1.0,3.0508346355014024e-24,0.424772,92.5,
1789225178.330339,0x1937cad42b17d43bb2b347ce16d5288887c46c33,9,ANTHROPICx1L,B,trail_50,trail,1.0,2.99503388913597e-18,16.008194,81.9,
1789225178.330339,0x481178799fad2af146b009a979df3a0e36ed1e18,12,PACEE,B,trail_50,trail,1.0,5.928906593042383e-23,14.784892,81.9,
1789225259.117134,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,*,buy,1.0,5.761659103111809e-22,-9.997562,0.0,"shared entry via kyber, impact 96.3226, reserve_weth ?; buy 0.00393733 WETH ($10.00) → 1.74e+22 raw via kyber impact 96.32%"
1789225259.117134,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,*,buy,1.0,7.967793439171919e-23,-9.997562,0.0,"shared entry via kyber, impact 76.7616, reserve_weth ?; buy 0.00393733 WETH ($10.00) → 1.25e+23 raw via kyber impact 76.76%"
1789225367.974535,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,sell_15m,time_exit,1.0,6.114996893104213e-22,5.937956,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,stop_30,stop,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,stop_50,stop,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,cfg_ladder_stop,stop,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,trail_30,trail,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,trail_50,trail,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,tp2_half_trail30,trail,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,tp2_half_stop50_6h,stop,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,cfg_ladder_trail30_6h,trail,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,ctl_exit_immediately,time_exit,1.0,6.241974816757115e-24,0.10831,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,stop_30,stop,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,stop_50,stop,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,cfg_ladder_stop,stop,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,trail_30,trail,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,trail_50,trail,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,tp2_half_trail30,trail,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,tp2_half_stop50_6h,stop,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,cfg_ladder_trail30_6h,trail,1.0,6.733781722334846e-24,0.844919,108.9,
1789225367.974535,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,ctl_exit_immediately,time_exit,1.0,6.733781722334846e-24,0.844919,108.9,
1789225544.817939,0x834559fa563b5ffbcb2bf620c08f5c05738a257f,4,FOMO,B,ctl_random_exit,random_exit,1.0,5.642662418129797e-16,0.138572,87.6,
1789225631.0482728,0xd49e16ed2a82026452de8ef28744b63ba5be1e18,14,DECEL,B,sell_30m,time_exit,1.0,3.709957408418411e-24,0.240043,86.2,
1789225631.0482728,0xff77a5aa64168753b965b77eade0b2c9ab5a8334,19,RULEPAD,B,sell_15m,time_exit,1.0,5.6753287699704896e-24,0.572673,86.2,
1789225631.0482728,0x779b22f6768c5756bc7900ac7c71032a15841e18,20,OAICOIN,B,sell_15m,time_exit,1.0,4.879626268574296e-24,0.560322,86.2,
1789225631.0482728,0xf981e1f4b7e7d32ff7d96a49e54f9e923ffe1e18,21,EA,B,sell_15m,time_exit,1.0,5.136232526746058e-24,0.251019,86.2,
1789225984.824461,0x81c532f18c7eb7ba01dc2336e86dd993cfe91e18,15,CRAB,B,sell_30m,time_exit,1.0,2.1562773642557782e-23,9.090128,88.6,
1789225984.824461,0x3d47f1328e52a00b307359314805630ece111e18,16,CRABCOIN,B,sell_30m,time_exit,1.0,1.4649654177291507e-24,0.268498,88.6,
1789225984.824461,0x3d47f1328e52a00b307359314805630ece111e18,16,CRABCOIN,B,ctl_random_exit,random_exit,1.0,1.4649654177291507e-24,0.268498,88.6,
1789225984.824461,0x8cf9ea791e16e0ce0458f2d71e0ccb7769f01e18,22,INITIATIVE,B,sell_15m,time_exit,1.0,5.94734844852413e-24,0.825382,88.6,
1789225984.824461,0xc63455b450dcc6fffe55638a6d8121e22a231e18,23,NAILOOOONG,B,sell_15m,time_exit,1.0,3.0505871908695496e-24,0.424737,88.6,
1789226164.428252,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,*,buy,1.0,5.413199302135013e-23,-9.994512,0.0,"shared entry via kyber, impact 61.6309, reserve_weth ?; buy 0.00393898 WETH ($9.99) → 1.85e+23 raw via kyber impact 61.63%"
1789226164.428252,0xcf4e850ec7cc978d973d19a5937a9ae02b1bae17,27,DEGENFLY,B,*,buy,1.0,6.234244771162805e-23,-9.994512,0.0,"shared entry via kyber, impact -8.5256, reserve_weth ?; buy 0.00393898 WETH ($9.99) → 1.6e+23 raw via kyber impact -8.53%"
1789226164.428252,0x5b6e8b6ae33a3a6c3161dae930906153492a6dc6,8,FRONTIER,B,sell_1h,time_exit,1.0,7.046388738269445e-13,75.671936,87.9,
1789226164.428252,0x6df6009b202bfd3d22619dd7ffb2116078521e18,24,APEPLE,B,sell_15m,time_exit,1.0,6.231795257148739e-24,0.108133,87.9,
1789226164.428252,0xcf3aa27cea72216d710ec3d7884941d49e761e18,25,LUDDITES,B,sell_15m,time_exit,1.0,6.729191430252785e-24,0.844343,87.9,
1789226267.650563,0xe45034d0c4d0f25aecf4c50b1b67077b23f11e18,17,BINGOCRAB,B,sell_30m,time_exit,1.0,2.149440656661023e-22,2.08721,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,stop_30,stop,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,stop_50,stop,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,cfg_ladder_stop,stop,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,trail_30,trail,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,trail_50,trail,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,tp2_half_trail30,trail,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,tp2_half_stop50_6h,stop,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,cfg_ladder_trail30_6h,trail,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0x929becd5715e32fa89e28fdc5d612f7f312f1e18,26,CHARA,B,ctl_exit_immediately,time_exit,1.0,3.0968950896819865e-24,0.571787,103.2,
1789226267.650563,0xcf4e850ec7cc978d973d19a5937a9ae02b1bae17,27,DEGENFLY,B,ctl_exit_immediately,time_exit,1.0,5.479474069360118e-23,8.784491,103.2,
1789226550.966076,0xba527c23903eff094a987197ccd643f2da76e4ff,28,DOGGO,B,*,buy,1.0,2.844259424793134e-21,-10.001343,0.0,"shared entry via kyber, impact 0.9268, reserve_weth ?; buy 0.00393696 WETH ($10.00) → 3.52e+21 raw via kyber impact 0.93%"
